,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
2099,"RT @IndiaInBahrain: ""8-Hrs Ladies Yoga Relay"" - Session I at Princes Sabika Park on 21/6/17#IDY2017 #YogaDay2017  @MEAIndia @meaindia1 @mo…",FALSE,0,NA,6/21/2017 02:43,FALSE,NA,8.8098E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meegovind,564,TRUE,FALSE,NA,NA
2100,RT @India_Croatia: Zadar celebrated International Day of Yoga at Monument to the Sun! (20 June) #IDY2017 https://t.co/L0NByOJyZ9,FALSE,0,NA,6/21/2017 02:43,FALSE,NA,8.8098E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meegovind,701,TRUE,FALSE,NA,NA
2101,RT @ihcdhaka: #IDY2017 in #Dhaka at #Bangabandhu Stadium celebrated with great fervor &amp; enthusiasm; participation of 5000 people from all w…,FALSE,0,NA,6/21/2017 02:43,FALSE,NA,8.8098E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meegovind,887,TRUE,FALSE,NA,NA
2102,"RT @ErPKP: You cannot always control what goes on outside. 
But you can always control what goes on inside.

 #InternationalYogaDay <ed><U+00A0><U+00BC><ed><U+00BC><U+009E> https…",FALSE,0,NA,6/21/2017 02:35,FALSE,NA,8.80978E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Neelam27220671,173,TRUE,FALSE,NA,NA
2103,"RT @sudarsansand: 'Yoga for Harmony and Peace' - my Sand art on #InternationalYogaDay at Puri Beach in Odisha
#IYD2017 #YogaDay https://t.c…",FALSE,0,NA,6/21/2017 02:24,FALSE,NA,8.80975E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SachinShekhar7,1334,TRUE,FALSE,NA,NA
2104,"RT @yogrishiramdev: On #InternationalYogaDay 2017, Patanjali along with Gujarat government made several world records https://t.co/e3iNcmTh…",FALSE,0,NA,6/21/2017 02:08,FALSE,NA,8.80971E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meenalmpys,202,TRUE,FALSE,NA,NA
2105,"RT @ErPKP: You cannot always control what goes on outside. 
But you can always control what goes on inside.

 #InternationalYogaDay <ed><U+00A0><U+00BC><ed><U+00BC><U+009E> https…",FALSE,0,NA,6/21/2017 02:08,FALSE,NA,8.80971E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",surya_deep_,173,TRUE,FALSE,NA,NA
2106,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 02:05,FALSE,NA,8.80971E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",manprit40194483,31884,TRUE,FALSE,NA,NA
2107,"RT @ipscindia: Celebrating Yoga Day! Heathy &amp; Youthful India! #IDY2017 #Yoga #InternationalYogaDay 
@PMOIndia @RajivPratapRudy @MSDESkillIn…",FALSE,0,NA,6/21/2017 02:03,FALSE,NA,8.8097E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VrooomT,2,TRUE,FALSE,NA,NA
2108,"RT @swabhimani1: #Yoga Yoga is the journey of the self, through the self, to the self.
#Yoga by Personnel @CISFHQrs , #YogaDay2017 https://…",FALSE,0,NA,6/21/2017 02:01,FALSE,NA,8.8097E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jitendraKawale1,33,TRUE,FALSE,NA,NA
2109,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 01:59,FALSE,NA,8.80969E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lovejee47853868,31884,TRUE,FALSE,NA,NA
2110,"RT @swabhimani1: 3 lacs + Participated in #IDY2017 

&amp; attempted 23 world records including #GuinnessWorldRecord 
Thanks to Citizens of #Ah…",FALSE,0,NA,6/21/2017 01:57,FALSE,NA,8.80969E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jitendraKawale1,46,TRUE,FALSE,NA,NA
2111,"RT @yogrishiramdev: On #InternationalYogaDay 2017, Patanjali along with Gujarat government made several world records https://t.co/e3iNcmTh…",FALSE,0,NA,6/21/2017 01:57,FALSE,NA,8.80969E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jitendraKawale1,202,TRUE,FALSE,NA,NA
2112,RT @AvinashGhasi: @ArtofLivingYoga Team conducts yoga for Diplomats at #IDY2017 event organised by Ministry of ExternalAffairs at NewDelhi…,FALSE,0,NA,6/21/2017 01:54,FALSE,NA,8.80968E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shobhana18,9,TRUE,FALSE,NA,NA
2113,"RT @yogrishiramdev: On #InternationalYogaDay 2017, Patanjali along with Gujarat government made several world records https://t.co/e3iNcmTh…",FALSE,0,NA,6/21/2017 01:44,FALSE,NA,8.80965E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BankReddy,202,TRUE,FALSE,NA,NA
2114,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 01:43,FALSE,NA,8.80965E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sukhvin62833583,31884,TRUE,FALSE,NA,NA
2115,"RT @AshramHaridwar: Union with GOD is #Yoga #Bapuji @HinduMantras

#InternationalYogaDay @HRDMinistry How to Remove physical &amp; mental tired…",FALSE,0,NA,6/21/2017 01:42,FALSE,NA,8.80965E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AN_Infini,436,TRUE,FALSE,NA,NA
2116,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 01:36,FALSE,NA,8.80963E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rajenderin98120,31884,TRUE,FALSE,NA,NA
2117,"RT @narendramodi: Let us begin with a prayer, which is always suggested before practising Yoga. #YogaDay https://t.co/kSxFs8XqK0",FALSE,0,NA,6/21/2017 01:34,FALSE,NA,8.80963E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajas001,4482,TRUE,FALSE,NA,NA
2118,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 01:33,FALSE,NA,8.80962E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kishanpalinsan,31884,TRUE,FALSE,NA,NA
2119,RT @DeepakChopra: Yoga is India's gift to the world . We honor the traditions of great masters today. #InternationalYogaDay #gratitude,FALSE,0,NA,6/21/2017 01:30,FALSE,NA,8.80962E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",demeka03,147,TRUE,FALSE,NA,NA
2120,"RT @yogrishiramdev: On #InternationalYogaDay 2017, Patanjali along with Gujarat government made several world records https://t.co/e3iNcmTh…",FALSE,0,NA,6/21/2017 01:23,FALSE,NA,8.8096E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mindfulgreatful,202,TRUE,FALSE,NA,NA
2121,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 01:21,FALSE,NA,8.8096E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rinkukammo,31884,TRUE,FALSE,NA,NA
2122,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 01:19,FALSE,NA,8.80959E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BulbulInsan2,31884,TRUE,FALSE,NA,NA
2123,"<U+2764><U+2764>Dating for sex with gorgeous girls in your city<U+25BA><U+25BA> https://t.co/huFtStRk7l #european, #56k, #InternationalYogaDay,… https://t.co/ccvppAvluZ",FALSE,1,NA,6/21/2017 01:08,TRUE,NA,8.80956E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EvaSmit43,0,FALSE,FALSE,NA,NA
2124,"RT @ArtoflivingIDY: #YogaDay Columbus Ohio USA at Ohio Statehouse. Chief Guest K Devadasan Nair, Consul, Govt of India #IDYwithArtofLiving…",FALSE,0,NA,6/21/2017 01:08,FALSE,NA,8.80956E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MayaYajnik,1,TRUE,FALSE,NA,NA
2125,"RT @ErPKP: You cannot always control what goes on outside. 
But you can always control what goes on inside.

 #InternationalYogaDay <ed><U+00A0><U+00BC><ed><U+00BC><U+009E> https…",FALSE,0,NA,6/21/2017 01:07,FALSE,NA,8.80956E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rvvinays,173,TRUE,FALSE,NA,NA
2126,"RT @yogrishiramdev: On #InternationalYogaDay 2017, Patanjali along with Gujarat government made several world records https://t.co/e3iNcmTh…",FALSE,0,NA,6/21/2017 01:03,FALSE,NA,8.80955E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YuvaBharat17,202,TRUE,FALSE,NA,NA
2127,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 01:02,FALSE,NA,8.80955E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",afazmeet1211,31884,TRUE,FALSE,NA,NA
2128,RT @GhouliaChilds: It's #YogaDay! HALLOWEEN inspired Yoga poses. (*via Yoga International) https://t.co/DZDkmCL6S6 https://t.co/hyr2JQrUKV,FALSE,0,NA,6/21/2017 00:59,FALSE,NA,8.80954E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Morgan3999,31,TRUE,FALSE,NA,NA
2129,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 00:49,FALSE,NA,8.80951E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lalchand673,31884,TRUE,FALSE,NA,NA
2130,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 00:49,FALSE,NA,8.80951E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gurwindergill99,31884,TRUE,FALSE,NA,NA
2131,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 00:30,FALSE,NA,8.80947E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GillgurwinderG1,31884,TRUE,FALSE,NA,NA
2132,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 00:23,FALSE,NA,8.80945E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",poonami52202201,31884,TRUE,FALSE,NA,NA
2133,RT @aashish81us: #YogaDay  6 month old Yunay is performing Yoga  @narendramodi @myogiadityanath @yogrishiramdev https://t.co/KUZ4LDkQB6,FALSE,0,NA,6/21/2017 00:18,FALSE,NA,8.80944E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MDMOHIUDDINQAD1,30,TRUE,FALSE,NA,NA
2134,RT @danielocarmon: WoW!Have a look:The city of #TelAviv celebrates #YogaDay #InternationalDayofYoga 2017 in #RabinSq. Impressive- @danieloc…,FALSE,0,NA,6/21/2017 00:07,FALSE,NA,8.80941E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",goggabachchan,41,TRUE,FALSE,NA,NA
2135,"RT @PMOIndia: The Prime Minister will visit Lucknow, where he will take part in various programmes including the #YogaDay programme tomorro…",FALSE,0,NA,6/21/2017 00:00,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,814,TRUE,FALSE,NA,NA
2136,"RT @PMOIndia: Tomorrow morning, on 3rd #YogaDay, PM @narendramodi will join the Yoga Day programme at the Ramabai Ambedkar Maidan in Luckno…",FALSE,0,NA,6/21/2017 00:00,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,1728,TRUE,FALSE,NA,NA
2137,RT @PMOIndia: PM @narendramodi has always supported the development of UP. We are fortunate that the 3rd #YogaDay celebrations are being he…,FALSE,0,NA,6/21/2017 00:00,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,299,TRUE,FALSE,NA,NA
2138,"RT @PMOIndia: Lucknow is all set for the 3rd #YogaDay programme, which will be attended by PM @narendramodi. https://t.co/3XRoOKQpfR",FALSE,0,NA,6/21/2017 23:59,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,1382,TRUE,FALSE,NA,NA
2139,RT @PMOIndia: Happening now- the Prime Minister has arrived at the #YogaDay2017 programme in Lucknow. Watch. https://t.co/YX4OefXGoB,FALSE,0,NA,6/21/2017 23:59,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,215,TRUE,FALSE,NA,NA
2140,"RT @PMOIndia: World does Yoga together. #YogaDay2017 
https://t.co/0cl1wSiKEv

via NMApp",FALSE,0,NA,6/21/2017 23:59,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,420,TRUE,FALSE,NA,NA
2141,RT @PMOIndia: I welcome the Prime Minister to Lucknow and am happy he is joining the #YogaDay celebrations here with us: UP CM @myogiaditya…,FALSE,0,NA,6/21/2017 23:59,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,297,TRUE,FALSE,NA,NA
2142,RT @PMOIndia: From Lucknow I convey my greetings to all those joining the #YogaDay2017 celebrations all over India: PM @narendramodi,FALSE,0,NA,6/21/2017 23:59,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,535,TRUE,FALSE,NA,NA
2143,RT @PMOIndia: Watch the Prime Minister's speech in Lucknow. #YogaDay2017 https://t.co/YX4OefXGoB,FALSE,0,NA,6/21/2017 23:59,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,213,TRUE,FALSE,NA,NA
2144,RT @PMOIndia: Yoga is a part of our tradition and it integrates us: CM @myogiadityanath #YogaDay2017,FALSE,0,NA,6/21/2017 23:59,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,454,TRUE,FALSE,NA,NA
2145,RT @PMOIndia: Yoga is about health assurance. It is not even expensive to practice: PM @narendramodi #YogaDay2017 https://t.co/YX4OefXGoB,FALSE,0,NA,6/21/2017 23:59,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,1322,TRUE,FALSE,NA,NA
2146,RT @PMOIndia: I urge everyone to make Yoga a part of their lives: PM @narendramodi #YogaDay2017,FALSE,0,NA,6/21/2017 23:59,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,2135,TRUE,FALSE,NA,NA
2147,"RT @PMOIndia: In addition to fitness, wellness is important. Yoga is a medium to achieve wellness: PM @narendramodi #YogaDay2017 https://t.…",FALSE,0,NA,6/21/2017 23:59,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,1138,TRUE,FALSE,NA,NA
2148,RT @PMOIndia: PM @narendramodi takes part in #YogaDay2017 programme. https://t.co/YX4OefXGoB,FALSE,0,NA,6/21/2017 23:58,FALSE,NA,8.80939E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdulkmerchant,360,TRUE,FALSE,NA,NA
2149,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 23:41,FALSE,NA,8.80934E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anshmeetinsan7,31884,TRUE,FALSE,NA,NA
2150,"RT @yogrishiramdev: On #InternationalYogaDay 2017, Patanjali along with Gujarat government made several world records https://t.co/e3iNcmTh…",FALSE,0,NA,6/21/2017 23:37,FALSE,NA,8.80933E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HaribanshShukl4,202,TRUE,FALSE,NA,NA
2151,"Sadhguru  speaking at the UN. #InternationalYogaDay. #JaggiVasudev, #IshaFoundation, #Yoga, #spiritual, #Hindutva. https://t.co/ZU5mQbtYD8",FALSE,0,NA,6/21/2017 23:30,FALSE,NA,8.80931E+17,NA,"<a href=""https://www.gremlinsocial.com"" rel=""nofollow"">Gremlin Social</a>",Shyam17,0,FALSE,FALSE,NA,NA
2152,"#YogaDay Columbus Ohio USA at Ohio Statehouse. Chief Guest K Devadasan Nair, Consul, Govt of India… https://t.co/Sz2S1QWSfK",FALSE,1,NA,6/21/2017 23:22,TRUE,NA,8.80929E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ArtoflivingIDY,1,FALSE,FALSE,NA,NA
2153,"RT @ACSMNews: Happy #InternationalYogaDay! Want to celebrate with a class?
Use these tips to find the right #yoga class for you: https://t.…",FALSE,0,NA,6/21/2017 22:40,FALSE,NA,8.80919E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CoachDelRossi,2,TRUE,FALSE,NA,NA
2154,RT @joannastanek: Gorgeous yoga mat bag with pockets: https://t.co/rkIk8h5aSK #yoga #YogaDay #yogalife #yogalove #yogaeverydamnday #Bohochi…,FALSE,0,NA,6/21/2017 22:28,FALSE,NA,8.80916E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",EtsyChaChing,9,TRUE,FALSE,NA,NA
2155,RT @joannastanek: Gorgeous yoga mat bag with pockets: https://t.co/rkIk8h5aSK #yoga #YogaDay #yogalife #yogalove #yogaeverydamnday #Bohochi…,FALSE,0,NA,6/21/2017 22:28,FALSE,NA,8.80916E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FeltasticFelts,9,TRUE,FALSE,NA,NA
2156,RT @joannastanek: Gorgeous yoga mat bag with pockets: https://t.co/rkIk8h5aSK #yoga #YogaDay #yogalife #yogalove #yogaeverydamnday #Bohochi…,FALSE,0,NA,6/21/2017 22:28,FALSE,NA,8.80916E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",artbyasch,9,TRUE,FALSE,NA,NA
2157,RT @joannastanek: Gorgeous yoga mat bag with pockets: https://t.co/rkIk8h5aSK #yoga #YogaDay #yogalife #yogalove #yogaeverydamnday #Bohochi…,FALSE,0,NA,6/21/2017 22:28,FALSE,NA,8.80916E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",DesignsByRAJA,9,TRUE,FALSE,NA,NA
2158,RT @joannastanek: Gorgeous yoga mat bag with pockets: https://t.co/rkIk8h5aSK #yoga #YogaDay #yogalife #yogalove #yogaeverydamnday #Bohochi…,FALSE,0,NA,6/21/2017 22:17,FALSE,NA,8.80913E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Greenroomwex,9,TRUE,FALSE,NA,NA
2159,RT @SriSri: In Himachal Pradesh for 3 days. Will be joined by thousands of #Yoga enthusiasts in Sujanpura &amp; Dharamshala for #IDY2017 celebr…,FALSE,0,NA,6/21/2017 22:17,FALSE,NA,8.80913E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwapnaRay7,1428,TRUE,FALSE,NA,NA
2160,"RT @PMOIndia: Tomorrow morning, on 3rd #YogaDay, PM @narendramodi will join the Yoga Day programme at the Ramabai Ambedkar Maidan in Luckno…",FALSE,0,NA,6/21/2017 22:17,FALSE,NA,8.80913E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwapnaRay7,1728,TRUE,FALSE,NA,NA
2161,RT @SriSri: #IDYwithArtofLiving in Croatia. #InternationalYogaDay https://t.co/RYzGcePQiY,FALSE,0,NA,6/21/2017 22:16,FALSE,NA,8.80913E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwapnaRay7,1268,TRUE,FALSE,NA,NA
2162,RT @SriSri: Thousands participated in #InternationalYogaDay in Bangladesh. #IDYwithArtofLiving https://t.co/HP0kLS6fM5,FALSE,0,NA,6/21/2017 22:16,FALSE,NA,8.80913E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwapnaRay7,1798,TRUE,FALSE,NA,NA
2163,RT @SriSri: #InternationalYogaDay celebration in Nepal. #IDYwithArtofLiving https://t.co/iF2VTzBev5,FALSE,0,NA,6/21/2017 22:16,FALSE,NA,8.80913E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwapnaRay7,1185,TRUE,FALSE,NA,NA
2164,"RT @ArtofLivingYoga: Over 4500 students in Shirpur, Maharashtra perform Yoga for #IDY2017 #IDYwithArtofLiving https://t.co/HtfznynoVm",FALSE,0,NA,6/21/2017 22:15,FALSE,NA,8.80913E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwapnaRay7,614,TRUE,FALSE,NA,NA
2165,"RT @SriSri: #InternationalYogaDay celebration in Canberra, Australia. #IDYwithArtofLiving https://t.co/uUVSw1Ehk3",FALSE,0,NA,6/21/2017 22:14,FALSE,NA,8.80913E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwapnaRay7,928,TRUE,FALSE,NA,NA
2166,"RT @SriSri: Parliamentarians join #InternationalYogaDay celebration in Perth, Australia. #IDYwithArtofLiving https://t.co/Aa46P3Z584",FALSE,0,NA,6/21/2017 22:14,FALSE,NA,8.80913E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwapnaRay7,1455,TRUE,FALSE,NA,NA
2167,RT @sweatsharmila: @Gurmeetramrahim @narendramodi Wowwww congrats dadu #InternationalYogaDay,FALSE,0,NA,6/21/2017 22:14,FALSE,NA,8.80912E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SunnyKh12070419,2,TRUE,FALSE,NA,NA
2168,RT @SriSri: #IDYwithArtofLiving in Japanese Parliament. #InternationalYogaDay https://t.co/C9XJ7DseUT,FALSE,0,NA,6/21/2017 22:13,FALSE,NA,8.80912E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwapnaRay7,1300,TRUE,FALSE,NA,NA
2169,"RT @SriSri: Yoga enthusiasts from Berlin, Germany, celebrated #InternationalYogaDay atop a ship. #IDYwithArtofLiving https://t.co/z0KFoWU5Ce",FALSE,0,NA,6/21/2017 22:13,FALSE,NA,8.80912E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwapnaRay7,1291,TRUE,FALSE,NA,NA
2170,RT @IndiainPoland: Yesterday's celebration of #IDY2017 in Pole Mokotowskie in Warsaw! https://t.co/Va3oZv5dzn,FALSE,0,NA,6/21/2017 22:12,FALSE,NA,8.80912E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwapnaRay7,3,TRUE,FALSE,NA,NA
2171,RT @joannastanek: Gorgeous yoga mat bag with pockets: https://t.co/rkIk8h5aSK #yoga #YogaDay #yogalife #yogalove #yogaeverydamnday #Bohochi…,FALSE,0,NA,6/21/2017 22:08,FALSE,NA,8.80911E+17,NA,"<a href=""https://app.socialzen.net/"" rel=""nofollow"">social-getyogafied</a>",Getyogafied,9,TRUE,FALSE,NA,NA
2172,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 22:06,FALSE,NA,8.80911E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nirmal5158,31884,TRUE,FALSE,NA,NA
2173,"RT @yogrishiramdev: On #InternationalYogaDay 2017, Patanjali along with Gujarat government made several world records https://t.co/e3iNcmTh…",FALSE,0,NA,6/21/2017 22:04,FALSE,NA,8.8091E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nspcplumber,202,TRUE,FALSE,NA,NA
2174,Gorgeous yoga mat bag with pockets: https://t.co/rkIk8h5aSK #yoga #YogaDay #yogalife #yogalove #yogaeverydamnday #Bohochic #craftshout #Bags,FALSE,3,NA,6/21/2017 21:55,FALSE,NA,8.80908E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",joannastanek,9,FALSE,FALSE,NA,NA
2175,RT @Kritika_Kamra: Supermom is also a Superteacher. And needless to say.. super inspiring. <ed><U+00A0><U+00BD><ed><U+00B8><U+0087>#InternationalYogaDay https://t.co/4LcSKaHeXG,FALSE,0,NA,6/21/2017 21:26,FALSE,NA,8.809E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TeamKaranika,42,TRUE,FALSE,NA,NA
2176,"RT @Kritika_Kamra: Here's my mom, who is also the principal of this school, teaching yoga on #internationalyogaday… https://t.co/WsoS4M0mPw",FALSE,0,NA,6/21/2017 21:26,FALSE,NA,8.809E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TeamKaranika,39,TRUE,FALSE,NA,NA
